182,121,207,121,207,139,182,139,-
33,463,49,463,49,484,33,484,.
33,653,56,653,56,679,33,679,.
174,758,193,758,193,773,174,773,.
1143,553,1154,553,1154,566,1143,566,.
149,1469,169,1469,169,1501,149,1501,.
144,1764,165,1764,165,1788,144,1788,.
127,1956,148,1956,148,1983,127,1983,.
1300,1865,1315,1865,1315,1878,1300,1878,.
1334,1986,1352,1986,1352,2001,1334,2001,.
